IGF_1 17	32213381	48891339
IGF_1 17	34087704	53412761
IGF_1 17	45509547	62167638
IGF_1 17	463843	13710955
IGF_1 17	48862716	66258605
IGF_1 17	52575534	71597882
IGF_1 17	55798115	74189525
IGF_1 17	66011057	79954544
IGF_1 17	6638083	25624982
IGF_1 17	70413253	80270010
IGF_1 17	8214427	27978455
IGF_1 18	40751232	60166427
IGF_1 18	46469664	63509999
IGF_1 18	47275081	62548758
IGF_1 18	49183457	60859977
IGF_1 18	65522453	77160235
IGF_1 18	71393123	77160067
IGF_1 18	84200	9641554
IGF_1 19	22399736	38921528
IGF_1 19	30004700	40217692
IGF_1 19	33268676	48467210
IGF_1 19	38711255	57513152
IGF_1 19	39396335	59079257
IGF_1 19	44369120	57945820
IGF_1 19	44843713	57969225
IGF_1 19	576716	14590919
IGF_1 19	587964	19080394
IGF_1 1	101717675	116361528
IGF_1 1	1077064	15404831
IGF_1 1	151008911	161609572
IGF_1 1	151030116	161649989
IGF_1 1	154818509	171667832
IGF_1 1	16276536	24206053
IGF_1 1	164727045	178658276
IGF_1 1	168191898	183752347
IGF_1 1	169731382	187601992
IGF_1 1	17276627	32646722
IGF_1 1	173535122	192955473
IGF_1 1	196437804	209127327
IGF_1 1	196643724	212796799
IGF_1 1	1979724	12037633
IGF_1 1	199255234	209945107
IGF_1 1	204215412	222239534
IGF_1 1	21016155	38576839
IGF_1 1	213087169	228896796
IGF_1 1	225501915	241402270
IGF_1 1	234632276	245958289
IGF_1 1	2584787	21619547
IGF_1 1	34811906	49341328
IGF_1 1	34915676	51495560
IGF_1 1	37957297	54022163
IGF_1 1	55599311	73864195
IGF_1 1	82617163	101045521
IGF_1 1	9139627	24205407
IGF_1 20	10499099	26314306
IGF_1 20	11495276	31174118
IGF_1 20	23526975	42838138
IGF_1 20	287226	11662503
IGF_1 20	35609178	45559089
IGF_1 20	35863088	48905967
IGF_1 20	39218453	57319010
IGF_1 20	45525658	62175145
IGF_1 20	50829871	62417754
IGF_1 20	52421031	62523744
IGF_1 20	52718155	62901346
IGF_1 21	34710566	47289032
IGF_1 21	34752794	47966791
IGF_1 22	21938467	32714680
IGF_1 22	21999229	37409078
IGF_1 22	26942127	45284727
IGF_1 22	29230791	48691153
IGF_1 22	31909547	51146145
IGF_1 22	36319564	51139078
IGF_1 2	103116521	119045109
IGF_1 2	105878972	120936492
IGF_1 2	111874194	129059912
IGF_1 2	168795189	188330197
IGF_1 2	17820176	36794661
IGF_1 2	195968050	211195060
IGF_1 2	210616776	225573803
IGF_1 2	215411300	234803399
IGF_1 2	222164643	239896258
IGF_1 2	222174820	239680090
IGF_1 2	232208941	242819686
IGF_1 2	24388609	33145203
IGF_1 2	31508999	49186702
IGF_1 2	31508999	49186702
IGF_1 2	32793558	49236165
IGF_1 2	35039724	54222053
IGF_1 2	55665468	74909765
IGF_1 2	61567583	79550536
IGF_1 2	6363474	26102597
IGF_1 2	651365	13905379
IGF_1 2	72218636	83114231
IGF_1 2	8925038	27324751
IGF_1 3	107074910	115580336
IGF_1 3	114590444	132004615
IGF_1 3	119861974	138569375
IGF_1 3	127738304	143352995
IGF_1 3	128950315	142933098
IGF_1 3	132162028	149233701
IGF_1 3	14995178	31786371
IGF_1 3	15025145	29992953
IGF_1 3	166807979	182073010
IGF_1 3	168685586	179470375
IGF_1 3	176080269	195869071
IGF_1 3	177955614	196213824
IGF_1 3	1815497	20910367
IGF_1 3	23245938	42944062
IGF_1 3	3034974	20209919
IGF_1 3	37969633	57211863
IGF_1 3	49650708	67076976
IGF_1 3	6993218	23512312
IGF_1 3	85446954	98057790
IGF_1 3	89246145	108452863
IGF_1 3	89246145	108452863
IGF_1 3	93556586	107671501
IGF_1 4	112717195	129658194
IGF_1 4	123611710	134769851
IGF_1 4	124018695	137030692
IGF_1 4	139927130	154565399
IGF_1 4	140134659	157430045
IGF_1 4	163887853	178981242
IGF_1 4	178930142	188812951
IGF_1 4	2050931	10425049
IGF_1 4	30607192	47626440
IGF_1 4	37907980	54484148
IGF_1 4	61542992	78859406
IGF_1 4	62176035	81179763
IGF_1 4	77545018	88466178
IGF_1 4	800771	15135139
IGF_1 4	81106716	99656465
IGF_1 4	90061475	107473948
IGF_1 4	96489571	116013629
IGF_1 5	122617168	141815488
IGF_1 5	126088597	144072266
IGF_1 5	128428722	146204301
IGF_1 5	133898780	149987340
IGF_1 5	158256767	176891951
IGF_1 5	171647053	180700089
IGF_1 5	29256736	39885464
IGF_1 5	32782152	52198400
IGF_1 5	43519921	60965868
IGF_1 5	49565978	68776906
IGF_1 5	55832621	72920659
IGF_1 5	68733107	88140962
IGF_1 5	78355521	98328979
IGF_1 5	80483886	97888431
IGF_1 5	94734559	112416034
IGF_1 6	11453959	23128076
IGF_1 6	119002063	136494625
IGF_1 6	122565787	140373006
IGF_1 6	144227955	160567389
IGF_1 6	144255047	160571499
IGF_1 6	146847962	166229669
IGF_1 6	151229190	170417782
IGF_1 6	156353025	170441395
IGF_1 6	16288724	35912286
IGF_1 6	22603292	41909521
IGF_1 6	29872514	46592626
IGF_1 6	34146415	52946320
IGF_1 6	42899470	62664640
IGF_1 6	71602173	88605977
IGF_1 6	737044	16295038
IGF_1 6	79190209	97429208
IGF_1 6	92234049	109060923
IGF_1 6	99280657	117709381
IGF_1 7	105163774	124371960
IGF_1 7	124376419	139468472
IGF_1 7	127861868	140919279
IGF_1 7	129465692	148662969
IGF_1 7	129792172	146004970
IGF_1 7	130346	10988866
IGF_1 7	149130339	158532706
IGF_1 7	21470536	36811803
IGF_1 7	23325834	41508564
IGF_1 7	36798196	56695776
IGF_1 7	41333165	51094831
IGF_1 7	50986	10973362
IGF_1 7	5472940	24094903
IGF_1 7	57660	10249951
IGF_1 7	63568284	81813818
IGF_1 7	736629	15195076
IGF_1 7	92235951	108710798
IGF_1 8	10139865	27111154
IGF_1 8	102949913	118265497
IGF_1 8	107558221	126506694
IGF_1 8	126500031	145166134
IGF_1 8	128923158	143847558
IGF_1 8	138933572	145554076
IGF_1 8	49444151	68687678
IGF_1 8	6122114	26083288
IGF_1 8	665301	12806341
IGF_1 8	67193708	85073702
IGF_1 8	72581610	91111343
IGF_1 8	729467	19925039
IGF_1 8	92148072	110223807
IGF_1 9	100382833	119563705
IGF_1 9	102123746	117946338
IGF_1 9	110123820	125024865
IGF_1 9	119138164	137017051
IGF_1 9	13926601	31323627
IGF_1 9	24648552	37405297
IGF_1 9	690837	14639291
IGF_1 9	71168576	79100652
IGF_1 9	75980653	92226389
IGF_1 9	78310483	92278086
IGF_1 9	84293295	102086525
IGF_1 9	86531175	106181592
IGF_1 X	100617372	115362008
IGF_1 X	109682057	123610474
IGF_1 X	119987766	131669421
IGF_1 X	121972113	139309701
IGF_1 X	129086538	146202079
IGF_1 X	146175043	154397854
IGF_1 X	41403828	54140472
IGF_1 X	46950319	63111195
IGF_1 X	4763563	20824667
IGF_1 X	72653267	89115866
IGF_1 X	92569514	108961466
